ppm,intensity
-82.624975,0.00000003
-82.636644,0.00000003
-82.648312,0.00000003
-82.659981,0.00000003
-82.671650,0.00000003
-82.683318,0.00000003
-82.694987,0.00000003
-82.706655,0.00000003
-82.718324,0.00000003
-82.729993,0.00000003
-82.741661,0.00000003
-82.753330,0.00000003
-82.764998,0.00000003
-82.776667,0.00000003
-82.788336,0.00000003
-82.800004,0.00000003
-82.811673,0.00000003
-82.823342,0.00000003
-82.835010,0.00000003
-82.846679,0.00000003
-82.858347,0.00000003
-82.870016,0.00000003
-82.881685,0.00000003
-82.893353,0.00000003
-82.905022,0.00000003
-82.916690,0.00000003
-82.928359,0.00000003
-82.940028,0.00000003
-82.951696,0.00000003
-82.963365,0.00000003
-82.975033,0.00000003
-82.986702,0.00000003
-82.998371,0.00000003
-83.010039,0.00000003
-83.021708,0.00000003
-83.033377,0.00000003
-83.045045,0.00000003
-83.056714,0.00000003
-83.068382,0.00000003
-83.080051,0.00000003
-83.091720,0.00000003
-83.103388,0.00000003
-83.115057,0.00000003
-83.126725,0.00000003
-83.138394,0.00000003
-83.150063,0.00000003
-83.161731,0.00000003
-83.173400,0.00000003
-83.185068,0.00000003
-83.196737,0.00000003
-83.208406,0.00000003
-83.220074,0.00000003
-83.231743,0.00000003
-83.243412,0.00000003
-83.255080,0.00000003
-83.266749,0.00000003
-83.278417,0.00000003
-83.290086,0.00000003
-83.301755,0.00000003
-83.313423,0.00000003
-83.325092,0.00000003
-83.336760,0.00000003
-83.348429,0.00000003
-83.360098,0.00000003
-83.371766,0.00000003
-83.383435,0.00000003
-83.395103,0.00000003
-83.406772,0.00000003
-83.418441,0.00000003
-83.430109,0.00000003
-83.441778,0.00000003
-83.453447,0.00000003
-83.465115,0.00000003
-83.476784,0.00000003
-83.488452,0.00000003
-83.500121,0.00000003
-83.511790,0.00000003
-83.523458,0.00000003
-83.535127,0.00000003
-83.546795,0.00000003
-83.558464,0.00000003
-83.570133,0.00000003
-83.581801,0.00000003
-83.593470,0.00000003
-83.605138,0.00000003
-83.616807,0.00000003
-83.628476,0.00000003
-83.640144,0.00000003
-83.651813,0.00000003
-83.663482,0.00000003
-83.675150,0.00000003
-83.686819,0.00000003
-83.698487,0.00000003
-83.710156,0.00000003
-83.721825,0.00000003
-83.733493,0.00000003
-83.745162,0.00000003
-83.756830,0.00000003
-83.768499,0.00000003
-83.780168,0.00000003
-83.791836,0.00000003
-83.803505,0.00000003
-83.815173,0.00000003
-83.826842,0.00000003
-83.838511,0.00000003
-83.850179,0.00000003
-83.861848,0.00000003
-83.873517,0.00000003
-83.885185,0.00000003
-83.896854,0.00000003
-83.908522,0.00000003
-83.920191,0.00000003
-83.931860,0.00000003
-83.943528,0.00000003
-83.955197,0.00000003
-83.966865,0.00000003
-83.978534,0.00000003
-83.990203,0.00000003
-84.001871,0.00000003
-84.013540,0.00000003
-84.025208,0.00000003
-84.036877,0.00000003
-84.048546,0.00000003
-84.060214,0.00000003
-84.071883,0.00000003
-84.083552,0.00000003
-84.095220,0.00000003
-84.106889,0.00000003
-84.118557,0.00000003
-84.130226,0.00000003
-84.141895,0.00000003
-84.153563,0.00000003
-84.165232,0.00000003
-84.176900,0.00000003
-84.188569,0.00000003
-84.200238,0.00000003
-84.211906,0.00000003
-84.223575,0.00000003
-84.235243,0.00000003
-84.246912,0.00000003
-84.258581,0.00000003
-84.270249,0.00000003
-84.281918,0.00000003
-84.293587,0.00000003
-84.305255,0.00000003
-84.316924,0.00000003
-84.328592,0.00000003
-84.340261,0.00000003
-84.351930,0.00000003
-84.363598,0.00000003
-84.375267,0.00000003
-84.386935,0.00000003
-84.398604,0.00000003
-84.410273,0.00000004
-84.421941,0.00000004
-84.433610,0.00000004
